Date,Month,Weekday,DayType,Hour,Base,Total_Trips
2014-06-20,Jun,Fri,Weekday,18,B02682,435
2014-06-20,Jun,Fri,Weekday,18,B02764,23
2014-06-20,Jun,Fri,Weekday,19,B02512,50
2014-06-20,Jun,Fri,Weekday,19,B02598,499
2014-06-20,Jun,Fri,Weekday,19,B02617,383
2014-06-20,Jun,Fri,Weekday,19,B02682,375
2014-06-20,Jun,Fri,Weekday,19,B02764,13
2014-06-20,Jun,Fri,Weekday,20,B02512,51
2014-06-20,Jun,Fri,Weekday,20,B02598,476
2014-06-20,Jun,Fri,Weekday,20,B02617,393
2014-06-20,Jun,Fri,Weekday,20,B02682,376
2014-06-20,Jun,Fri,Weekday,20,B02764,10
2014-06-20,Jun,Fri,Weekday,21,B02512,60
2014-06-20,Jun,Fri,Weekday,21,B02598,550
2014-06-20,Jun,Fri,Weekday,21,B02617,471
2014-06-20,Jun,Fri,Weekday,21,B02682,416
2014-06-20,Jun,Fri,Weekday,21,B02764,26
2014-06-20,Jun,Fri,Weekday,22,B02512,73
2014-06-20,Jun,Fri,Weekday,22,B02598,652
2014-06-20,Jun,Fri,Weekday,22,B02617,519
2014-06-20,Jun,Fri,Weekday,22,B02682,472
2014-06-20,Jun,Fri,Weekday,22,B02764,27
2014-06-20,Jun,Fri,Weekday,23,B02512,52
2014-06-20,Jun,Fri,Weekday,23,B02598,510
2014-06-20,Jun,Fri,Weekday,23,B02617,453
2014-06-20,Jun,Fri,Weekday,23,B02682,364
2014-06-20,Jun,Fri,Weekday,23,B02764,19
2014-06-21,Jun,Sat,Weekend,0,B02512,25
2014-06-21,Jun,Sat,Weekend,0,B02598,293
2014-06-21,Jun,Sat,Weekend,0,B02617,307
2014-06-21,Jun,Sat,Weekend,0,B02682,259
2014-06-21,Jun,Sat,Weekend,0,B02764,21
2014-06-21,Jun,Sat,Weekend,1,B02512,21
2014-06-21,Jun,Sat,Weekend,1,B02598,221
2014-06-21,Jun,Sat,Weekend,1,B02617,207
2014-06-21,Jun,Sat,Weekend,1,B02682,169
2014-06-21,Jun,Sat,Weekend,1,B02764,5
2014-06-21,Jun,Sat,Weekend,2,B02512,14
2014-06-21,Jun,Sat,Weekend,2,B02598,140
2014-06-21,Jun,Sat,Weekend,2,B02617,123
2014-06-21,Jun,Sat,Weekend,2,B02682,121
2014-06-21,Jun,Sat,Weekend,2,B02764,3
2014-06-21,Jun,Sat,Weekend,3,B02512,3
2014-06-21,Jun,Sat,Weekend,3,B02598,135
2014-06-21,Jun,Sat,Weekend,3,B02617,87
2014-06-21,Jun,Sat,Weekend,3,B02682,84
2014-06-21,Jun,Sat,Weekend,3,B02764,1
2014-06-21,Jun,Sat,Weekend,4,B02512,4
2014-06-21,Jun,Sat,Weekend,4,B02598,79
2014-06-21,Jun,Sat,Weekend,4,B02617,72
2014-06-21,Jun,Sat,Weekend,4,B02682,66
2014-06-21,Jun,Sat,Weekend,4,B02764,3
2014-06-21,Jun,Sat,Weekend,5,B02512,3
2014-06-21,Jun,Sat,Weekend,5,B02598,85
2014-06-21,Jun,Sat,Weekend,5,B02617,55
2014-06-21,Jun,Sat,Weekend,5,B02682,66
2014-06-21,Jun,Sat,Weekend,5,B02764,2
2014-06-21,Jun,Sat,Weekend,6,B02512,10
2014-06-21,Jun,Sat,Weekend,6,B02598,75
2014-06-21,Jun,Sat,Weekend,6,B02617,78
2014-06-21,Jun,Sat,Weekend,6,B02682,71
2014-06-21,Jun,Sat,Weekend,6,B02764,1
2014-06-21,Jun,Sat,Weekend,7,B02512,10
2014-06-21,Jun,Sat,Weekend,7,B02598,121
2014-06-21,Jun,Sat,Weekend,7,B02617,80
2014-06-21,Jun,Sat,Weekend,7,B02682,92
2014-06-21,Jun,Sat,Weekend,7,B02764,3
2014-06-21,Jun,Sat,Weekend,8,B02512,21
2014-06-21,Jun,Sat,Weekend,8,B02598,159
2014-06-21,Jun,Sat,Weekend,8,B02617,150
2014-06-21,Jun,Sat,Weekend,8,B02682,132
2014-06-21,Jun,Sat,Weekend,8,B02764,7
2014-06-21,Jun,Sat,Weekend,9,B02512,27
2014-06-21,Jun,Sat,Weekend,9,B02598,194
2014-06-21,Jun,Sat,Weekend,9,B02617,135
2014-06-21,Jun,Sat,Weekend,9,B02682,171
2014-06-21,Jun,Sat,Weekend,9,B02764,10
2014-06-21,Jun,Sat,Weekend,10,B02512,42
2014-06-21,Jun,Sat,Weekend,10,B02598,258
2014-06-21,Jun,Sat,Weekend,10,B02617,193
2014-06-21,Jun,Sat,Weekend,10,B02682,198
2014-06-21,Jun,Sat,Weekend,10,B02764,11
2014-06-21,Jun,Sat,Weekend,11,B02512,32
2014-06-21,Jun,Sat,Weekend,11,B02598,273
2014-06-21,Jun,Sat,Weekend,11,B02617,213
2014-06-21,Jun,Sat,Weekend,11,B02682,207
2014-06-21,Jun,Sat,Weekend,11,B02764,15
2014-06-21,Jun,Sat,Weekend,12,B02512,39
2014-06-21,Jun,Sat,Weekend,12,B02598,245
2014-06-21,Jun,Sat,Weekend,12,B02617,258
2014-06-21,Jun,Sat,Weekend,12,B02682,193
2014-06-21,Jun,Sat,Weekend,12,B02764,10
2014-06-21,Jun,Sat,Weekend,13,B02512,38
2014-06-21,Jun,Sat,Weekend,13,B02598,293
2014-06-21,Jun,Sat,Weekend,13,B02617,246
2014-06-21,Jun,Sat,Weekend,13,B02682,245
2014-06-21,Jun,Sat,Weekend,13,B02764,10
2014-06-21,Jun,Sat,Weekend,14,B02512,40
2014-06-21,Jun,Sat,Weekend,14,B02598,330
2014-06-21,Jun,Sat,Weekend,14,B02617,280
2014-06-21,Jun,Sat,Weekend,14,B02682,253
2014-06-21,Jun,Sat,Weekend,14,B02764,11
2014-06-21,Jun,Sat,Weekend,15,B02512,51
2014-06-21,Jun,Sat,Weekend,15,B02598,395
2014-06-21,Jun,Sat,Weekend,15,B02617,314
2014-06-21,Jun,Sat,Weekend,15,B02682,310
2014-06-21,Jun,Sat,Weekend,15,B02764,13
2014-06-21,Jun,Sat,Weekend,16,B02512,76
2014-06-21,Jun,Sat,Weekend,16,B02598,503
2014-06-21,Jun,Sat,Weekend,16,B02617,437
2014-06-21,Jun,Sat,Weekend,16,B02682,415
2014-06-21,Jun,Sat,Weekend,16,B02764,15
2014-06-21,Jun,Sat,Weekend,17,B02512,57
2014-06-21,Jun,Sat,Weekend,17,B02598,441
2014-06-21,Jun,Sat,Weekend,17,B02617,347
2014-06-21,Jun,Sat,Weekend,17,B02682,377
2014-06-21,Jun,Sat,Weekend,17,B02764,9
2014-06-21,Jun,Sat,Weekend,18,B02512,64
2014-06-21,Jun,Sat,Weekend,18,B02598,506
2014-06-21,Jun,Sat,Weekend,18,B02617,418
2014-06-21,Jun,Sat,Weekend,18,B02682,360
2014-06-21,Jun,Sat,Weekend,18,B02764,16
2014-06-21,Jun,Sat,Weekend,19,B02512,41
2014-06-21,Jun,Sat,Weekend,19,B02598,384
2014-06-21,Jun,Sat,Weekend,19,B02617,324
2014-06-21,Jun,Sat,Weekend,19,B02682,316
2014-06-21,Jun,Sat,Weekend,19,B02764,10
2014-06-21,Jun,Sat,Weekend,20,B02512,59
2014-06-21,Jun,Sat,Weekend,20,B02598,427
2014-06-21,Jun,Sat,Weekend,20,B02617,319
2014-06-21,Jun,Sat,Weekend,20,B02682,311
2014-06-21,Jun,Sat,Weekend,20,B02764,12
2014-06-21,Jun,Sat,Weekend,21,B02512,58
2014-06-21,Jun,Sat,Weekend,21,B02598,522
2014-06-21,Jun,Sat,Weekend,21,B02617,432
2014-06-21,Jun,Sat,Weekend,21,B02682,392
2014-06-21,Jun,Sat,Weekend,21,B02764,17
2014-06-21,Jun,Sat,Weekend,22,B02512,74
2014-06-21,Jun,Sat,Weekend,22,B02598,577
2014-06-21,Jun,Sat,Weekend,22,B02617,512
2014-06-21,Jun,Sat,Weekend,22,B02682,472
2014-06-21,Jun,Sat,Weekend,22,B02764,17
2014-06-21,Jun,Sat,Weekend,23,B02512,50
2014-06-21,Jun,Sat,Weekend,23,B02598,492
2014-06-21,Jun,Sat,Weekend,23,B02617,419
2014-06-21,Jun,Sat,Weekend,23,B02682,407
2014-06-21,Jun,Sat,Weekend,23,B02764,18
2014-06-22,Jun,Sun,Weekend,0,B02512,33
2014-06-22,Jun,Sun,Weekend,0,B02598,351
2014-06-22,Jun,Sun,Weekend,0,B02617,321
2014-06-22,Jun,Sun,Weekend,0,B02682,287
2014-06-22,Jun,Sun,Weekend,0,B02764,6
2014-06-22,Jun,Sun,Weekend,1,B02512,27
2014-06-22,Jun,Sun,Weekend,1,B02598,238
2014-06-22,Jun,Sun,Weekend,1,B02617,217
2014-06-22,Jun,Sun,Weekend,1,B02682,200
2014-06-22,Jun,Sun,Weekend,1,B02764,5
2014-06-22,Jun,Sun,Weekend,2,B02512,16
2014-06-22,Jun,Sun,Weekend,2,B02598,155
2014-06-22,Jun,Sun,Weekend,2,B02617,151
2014-06-22,Jun,Sun,Weekend,2,B02682,125
2014-06-22,Jun,Sun,Weekend,2,B02764,6
2014-06-22,Jun,Sun,Weekend,3,B02512,8
2014-06-22,Jun,Sun,Weekend,3,B02598,117
2014-06-22,Jun,Sun,Weekend,3,B02617,116
2014-06-22,Jun,Sun,Weekend,3,B02682,76
2014-06-22,Jun,Sun,Weekend,3,B02764,4
2014-06-22,Jun,Sun,Weekend,4,B02512,8
2014-06-22,Jun,Sun,Weekend,4,B02598,64
2014-06-22,Jun,Sun,Weekend,4,B02617,55
2014-06-22,Jun,Sun,Weekend,4,B02682,55
2014-06-22,Jun,Sun,Weekend,4,B02764,2
2014-06-22,Jun,Sun,Weekend,5,B02512,7
2014-06-22,Jun,Sun,Weekend,5,B02598,78
2014-06-22,Jun,Sun,Weekend,5,B02617,46
2014-06-22,Jun,Sun,Weekend,5,B02682,74
2014-06-22,Jun,Sun,Weekend,5,B02764,2
2014-06-22,Jun,Sun,Weekend,6,B02512,10
2014-06-22,Jun,Sun,Weekend,6,B02598,71
2014-06-22,Jun,Sun,Weekend,6,B02617,52
2014-06-22,Jun,Sun,Weekend,6,B02682,72
2014-06-22,Jun,Sun,Weekend,6,B02764,5
2014-06-22,Jun,Sun,Weekend,7,B02512,12
2014-06-22,Jun,Sun,Weekend,7,B02598,84
2014-06-22,Jun,Sun,Weekend,7,B02617,67
2014-06-22,Jun,Sun,Weekend,7,B02682,72
2014-06-22,Jun,Sun,Weekend,7,B02764,4
2014-06-22,Jun,Sun,Weekend,8,B02512,19
2014-06-22,Jun,Sun,Weekend,8,B02598,133
2014-06-22,Jun,Sun,Weekend,8,B02617,116
2014-06-22,Jun,Sun,Weekend,8,B02682,116
2014-06-22,Jun,Sun,Weekend,8,B02764,7
2014-06-22,Jun,Sun,Weekend,9,B02512,19
2014-06-22,Jun,Sun,Weekend,9,B02598,165
2014-06-22,Jun,Sun,Weekend,9,B02617,190
2014-06-22,Jun,Sun,Weekend,9,B02682,148
2014-06-22,Jun,Sun,Weekend,9,B02764,7
2014-06-22,Jun,Sun,Weekend,10,B02512,26
2014-06-22,Jun,Sun,Weekend,10,B02598,212
2014-06-22,Jun,Sun,Weekend,10,B02617,195
2014-06-22,Jun,Sun,Weekend,10,B02682,190
2014-06-22,Jun,Sun,Weekend,10,B02764,12
2014-06-22,Jun,Sun,Weekend,11,B02512,29
2014-06-22,Jun,Sun,Weekend,11,B02598,261
2014-06-22,Jun,Sun,Weekend,11,B02617,227
2014-06-22,Jun,Sun,Weekend,11,B02682,220
2014-06-22,Jun,Sun,Weekend,11,B02764,6
2014-06-22,Jun,Sun,Weekend,12,B02512,37
2014-06-22,Jun,Sun,Weekend,12,B02598,303
2014-06-22,Jun,Sun,Weekend,12,B02617,268
2014-06-22,Jun,Sun,Weekend,12,B02682,228
2014-06-22,Jun,Sun,Weekend,12,B02764,8
2014-06-22,Jun,Sun,Weekend,13,B02512,36
2014-06-22,Jun,Sun,Weekend,13,B02598,301
2014-06-22,Jun,Sun,Weekend,13,B02617,257
2014-06-22,Jun,Sun,Weekend,13,B02682,247
2014-06-22,Jun,Sun,Weekend,13,B02764,21
2014-06-22,Jun,Sun,Weekend,14,B02512,46
2014-06-22,Jun,Sun,Weekend,14,B02598,327
2014-06-22,Jun,Sun,Weekend,14,B02617,280
2014-06-22,Jun,Sun,Weekend,14,B02682,253
2014-06-22,Jun,Sun,Weekend,14,B02764,15
2014-06-22,Jun,Sun,Weekend,15,B02512,62
2014-06-22,Jun,Sun,Weekend,15,B02598,385
2014-06-22,Jun,Sun,Weekend,15,B02617,352
2014-06-22,Jun,Sun,Weekend,15,B02682,337
2014-06-22,Jun,Sun,Weekend,15,B02764,10
2014-06-22,Jun,Sun,Weekend,16,B02512,80
2014-06-22,Jun,Sun,Weekend,16,B02598,444
2014-06-22,Jun,Sun,Weekend,16,B02617,402
2014-06-22,Jun,Sun,Weekend,16,B02682,367
2014-06-22,Jun,Sun,Weekend,16,B02764,11
2014-06-22,Jun,Sun,Weekend,17,B02512,60
2014-06-22,Jun,Sun,Weekend,17,B02598,349
2014-06-22,Jun,Sun,Weekend,17,B02617,319
2014-06-22,Jun,Sun,Weekend,17,B02682,271
2014-06-22,Jun,Sun,Weekend,17,B02764,9
2014-06-22,Jun,Sun,Weekend,18,B02512,43
2014-06-22,Jun,Sun,Weekend,18,B02598,233
2014-06-22,Jun,Sun,Weekend,18,B02617,215
2014-06-22,Jun,Sun,Weekend,18,B02682,216
2014-06-22,Jun,Sun,Weekend,18,B02764,5
2014-06-22,Jun,Sun,Weekend,19,B02512,48
2014-06-22,Jun,Sun,Weekend,19,B02598,367
2014-06-22,Jun,Sun,Weekend,19,B02617,303
2014-06-22,Jun,Sun,Weekend,19,B02682,295
2014-06-22,Jun,Sun,Weekend,19,B02764,8
2014-06-22,Jun,Sun,Weekend,20,B02512,40
2014-06-22,Jun,Sun,Weekend,20,B02598,301
2014-06-22,Jun,Sun,Weekend,20,B02617,266
2014-06-22,Jun,Sun,Weekend,20,B02682,246
2014-06-22,Jun,Sun,Weekend,20,B02764,14
2014-06-22,Jun,Sun,Weekend,21,B02512,45
2014-06-22,Jun,Sun,Weekend,21,B02598,311
2014-06-22,Jun,Sun,Weekend,21,B02617,290
2014-06-22,Jun,Sun,Weekend,21,B02682,262
2014-06-22,Jun,Sun,Weekend,21,B02764,9
2014-06-22,Jun,Sun,Weekend,22,B02512,31
2014-06-22,Jun,Sun,Weekend,22,B02598,266
2014-06-22,Jun,Sun,Weekend,22,B02617,220
2014-06-22,Jun,Sun,Weekend,22,B02682,231
2014-06-22,Jun,Sun,Weekend,22,B02764,7
2014-06-22,Jun,Sun,Weekend,23,B02512,15
2014-06-22,Jun,Sun,Weekend,23,B02598,133
2014-06-22,Jun,Sun,Weekend,23,B02617,108
2014-06-22,Jun,Sun,Weekend,23,B02682,103
2014-06-22,Jun,Sun,Weekend,23,B02764,9
2014-06-23,Jun,Mon,Weekday,0,B02512,7
2014-06-23,Jun,Mon,Weekday,0,B02598,59
2014-06-23,Jun,Mon,Weekday,0,B02617,51
2014-06-23,Jun,Mon,Weekday,0,B02682,38
2014-06-23,Jun,Mon,Weekday,0,B02764,2
2014-06-23,Jun,Mon,Weekday,1,B02512,3
2014-06-23,Jun,Mon,Weekday,1,B02598,37
2014-06-23,Jun,Mon,Weekday,1,B02617,27
2014-06-23,Jun,Mon,Weekday,1,B02682,34
2014-06-23,Jun,Mon,Weekday,2,B02512,1
2014-06-23,Jun,Mon,Weekday,2,B02598,29
2014-06-23,Jun,Mon,Weekday,2,B02617,26
2014-06-23,Jun,Mon,Weekday,2,B02682,24
2014-06-23,Jun,Mon,Weekday,3,B02512,10
2014-06-23,Jun,Mon,Weekday,3,B02598,85
2014-06-23,Jun,Mon,Weekday,3,B02617,66
2014-06-23,Jun,Mon,Weekday,3,B02682,62
2014-06-23,Jun,Mon,Weekday,3,B02764,2
2014-06-23,Jun,Mon,Weekday,4,B02512,12
2014-06-23,Jun,Mon,Weekday,4,B02598,133
2014-06-23,Jun,Mon,Weekday,4,B02617,112
2014-06-23,Jun,Mon,Weekday,4,B02682,99
2014-06-23,Jun,Mon,Weekday,4,B02764,7
2014-06-23,Jun,Mon,Weekday,5,B02512,20
2014-06-23,Jun,Mon,Weekday,5,B02598,178
2014-06-23,Jun,Mon,Weekday,5,B02617,163
2014-06-23,Jun,Mon,Weekday,5,B02682,190
2014-06-23,Jun,Mon,Weekday,5,B02764,4
2014-06-23,Jun,Mon,Weekday,6,B02512,36
2014-06-23,Jun,Mon,Weekday,6,B02598,295
2014-06-23,Jun,Mon,Weekday,6,B02617,225
2014-06-23,Jun,Mon,Weekday,6,B02682,250
2014-06-23,Jun,Mon,Weekday,6,B02764,16
2014-06-23,Jun,Mon,Weekday,7,B02512,59
2014-06-23,Jun,Mon,Weekday,7,B02598,381
2014-06-23,Jun,Mon,Weekday,7,B02617,323
2014-06-23,Jun,Mon,Weekday,7,B02682,346
2014-06-23,Jun,Mon,Weekday,7,B02764,13
2014-06-23,Jun,Mon,Weekday,8,B02512,50
2014-06-23,Jun,Mon,Weekday,8,B02598,328
2014-06-23,Jun,Mon,Weekday,8,B02617,298
2014-06-23,Jun,Mon,Weekday,8,B02682,297
2014-06-23,Jun,Mon,Weekday,8,B02764,20
2014-06-23,Jun,Mon,Weekday,9,B02512,23
2014-06-23,Jun,Mon,Weekday,9,B02598,253
2014-06-23,Jun,Mon,Weekday,9,B02617,196
2014-06-23,Jun,Mon,Weekday,9,B02682,213
2014-06-23,Jun,Mon,Weekday,9,B02764,14
2014-06-23,Jun,Mon,Weekday,10,B02512,34
2014-06-23,Jun,Mon,Weekday,10,B02598,214
2014-06-23,Jun,Mon,Weekday,10,B02617,190
2014-06-23,Jun,Mon,Weekday,10,B02682,186
2014-06-23,Jun,Mon,Weekday,10,B02764,8
2014-06-23,Jun,Mon,Weekday,11,B02512,38
2014-06-23,Jun,Mon,Weekday,11,B02598,239
2014-06-23,Jun,Mon,Weekday,11,B02617,196
2014-06-23,Jun,Mon,Weekday,11,B02682,150
2014-06-23,Jun,Mon,Weekday,11,B02764,9
2014-06-23,Jun,Mon,Weekday,12,B02512,36
2014-06-23,Jun,Mon,Weekday,12,B02598,259
2014-06-23,Jun,Mon,Weekday,12,B02617,211
2014-06-23,Jun,Mon,Weekday,12,B02682,189
2014-06-23,Jun,Mon,Weekday,12,B02764,11
2014-06-23,Jun,Mon,Weekday,13,B02512,40
2014-06-23,Jun,Mon,Weekday,13,B02598,270
2014-06-23,Jun,Mon,Weekday,13,B02617,248
2014-06-23,Jun,Mon,Weekday,13,B02682,213
2014-06-23,Jun,Mon,Weekday,13,B02764,18
2014-06-23,Jun,Mon,Weekday,14,B02512,43
2014-06-23,Jun,Mon,Weekday,14,B02598,322
2014-06-23,Jun,Mon,Weekday,14,B02617,318
2014-06-23,Jun,Mon,Weekday,14,B02682,266
2014-06-23,Jun,Mon,Weekday,14,B02764,22
2014-06-23,Jun,Mon,Weekday,15,B02512,59
2014-06-23,Jun,Mon,Weekday,15,B02598,407
2014-06-23,Jun,Mon,Weekday,15,B02617,353
2014-06-23,Jun,Mon,Weekday,15,B02682,331
2014-06-23,Jun,Mon,Weekday,15,B02764,15
2014-06-23,Jun,Mon,Weekday,16,B02512,67
2014-06-23,Jun,Mon,Weekday,16,B02598,462
2014-06-23,Jun,Mon,Weekday,16,B02617,413
2014-06-23,Jun,Mon,Weekday,16,B02682,356
2014-06-23,Jun,Mon,Weekday,16,B02764,23
2014-06-23,Jun,Mon,Weekday,17,B02512,64
2014-06-23,Jun,Mon,Weekday,17,B02598,509
2014-06-23,Jun,Mon,Weekday,17,B02617,432
2014-06-23,Jun,Mon,Weekday,17,B02682,378
2014-06-23,Jun,Mon,Weekday,17,B02764,24
2014-06-23,Jun,Mon,Weekday,18,B02512,55
2014-06-23,Jun,Mon,Weekday,18,B02598,412
2014-06-23,Jun,Mon,Weekday,18,B02617,360
2014-06-23,Jun,Mon,Weekday,18,B02682,307
2014-06-23,Jun,Mon,Weekday,18,B02764,16
2014-06-23,Jun,Mon,Weekday,19,B02512,46
2014-06-23,Jun,Mon,Weekday,19,B02598,309
2014-06-23,Jun,Mon,Weekday,19,B02617,306
2014-06-23,Jun,Mon,Weekday,19,B02682,254
2014-06-23,Jun,Mon,Weekday,19,B02764,13
2014-06-23,Jun,Mon,Weekday,20,B02512,42
2014-06-23,Jun,Mon,Weekday,20,B02598,333
2014-06-23,Jun,Mon,Weekday,20,B02617,331
2014-06-23,Jun,Mon,Weekday,20,B02682,268
2014-06-23,Jun,Mon,Weekday,20,B02764,14
2014-06-23,Jun,Mon,Weekday,21,B02512,36
2014-06-23,Jun,Mon,Weekday,21,B02598,330
2014-06-23,Jun,Mon,Weekday,21,B02617,269
2014-06-23,Jun,Mon,Weekday,21,B02682,253
2014-06-23,Jun,Mon,Weekday,21,B02764,13
2014-06-23,Jun,Mon,Weekday,22,B02512,20
2014-06-23,Jun,Mon,Weekday,22,B02598,235
2014-06-23,Jun,Mon,Weekday,22,B02617,198
2014-06-23,Jun,Mon,Weekday,22,B02682,201
2014-06-23,Jun,Mon,Weekday,22,B02764,8
2014-06-23,Jun,Mon,Weekday,23,B02512,8
2014-06-23,Jun,Mon,Weekday,23,B02598,127
2014-06-23,Jun,Mon,Weekday,23,B02617,117
2014-06-23,Jun,Mon,Weekday,23,B02682,108
2014-06-23,Jun,Mon,Weekday,23,B02764,6
2014-06-24,Jun,Tue,Weekday,0,B02512,2
2014-06-24,Jun,Tue,Weekday,0,B02598,70
2014-06-24,Jun,Tue,Weekday,0,B02617,50
2014-06-24,Jun,Tue,Weekday,0,B02682,44
2014-06-24,Jun,Tue,Weekday,0,B02764,3
2014-06-24,Jun,Tue,Weekday,1,B02512,2
2014-06-24,Jun,Tue,Weekday,1,B02598,40
2014-06-24,Jun,Tue,Weekday,1,B02617,32
2014-06-24,Jun,Tue,Weekday,1,B02682,33
2014-06-24,Jun,Tue,Weekday,1,B02764,3
2014-06-24,Jun,Tue,Weekday,2,B02512,1
2014-06-24,Jun,Tue,Weekday,2,B02598,32
2014-06-24,Jun,Tue,Weekday,2,B02617,14
2014-06-24,Jun,Tue,Weekday,2,B02682,21
2014-06-24,Jun,Tue,Weekday,2,B02764,3
2014-06-24,Jun,Tue,Weekday,3,B02512,6
2014-06-24,Jun,Tue,Weekday,3,B02598,50
2014-06-24,Jun,Tue,Weekday,3,B02617,39
2014-06-24,Jun,Tue,Weekday,3,B02682,50
2014-06-24,Jun,Tue,Weekday,3,B02764,2
2014-06-24,Jun,Tue,Weekday,4,B02512,10
2014-06-24,Jun,Tue,Weekday,4,B02598,80
2014-06-24,Jun,Tue,Weekday,4,B02617,76
2014-06-24,Jun,Tue,Weekday,4,B02682,67
2014-06-24,Jun,Tue,Weekday,4,B02764,1
2014-06-24,Jun,Tue,Weekday,5,B02512,13
2014-06-24,Jun,Tue,Weekday,5,B02598,154
2014-06-24,Jun,Tue,Weekday,5,B02617,134
2014-06-24,Jun,Tue,Weekday,5,B02682,140
2014-06-24,Jun,Tue,Weekday,5,B02764,4
2014-06-24,Jun,Tue,Weekday,6,B02512,30
2014-06-24,Jun,Tue,Weekday,6,B02598,267
2014-06-24,Jun,Tue,Weekday,6,B02617,229
2014-06-24,Jun,Tue,Weekday,6,B02682,222
2014-06-24,Jun,Tue,Weekday,6,B02764,8
2014-06-24,Jun,Tue,Weekday,7,B02512,49
2014-06-24,Jun,Tue,Weekday,7,B02598,412
2014-06-24,Jun,Tue,Weekday,7,B02617,361
2014-06-24,Jun,Tue,Weekday,7,B02682,342
2014-06-24,Jun,Tue,Weekday,7,B02764,11
2014-06-24,Jun,Tue,Weekday,8,B02512,38
2014-06-24,Jun,Tue,Weekday,8,B02598,364
2014-06-24,Jun,Tue,Weekday,8,B02617,332
2014-06-24,Jun,Tue,Weekday,8,B02682,302
2014-06-24,Jun,Tue,Weekday,8,B02764,8
2014-06-24,Jun,Tue,Weekday,9,B02512,36
2014-06-24,Jun,Tue,Weekday,9,B02598,278
2014-06-24,Jun,Tue,Weekday,9,B02617,244
2014-06-24,Jun,Tue,Weekday,9,B02682,230
2014-06-24,Jun,Tue,Weekday,9,B02764,8
2014-06-24,Jun,Tue,Weekday,10,B02512,26
2014-06-24,Jun,Tue,Weekday,10,B02598,250
2014-06-24,Jun,Tue,Weekday,10,B02617,233
2014-06-24,Jun,Tue,Weekday,10,B02682,185
2014-06-24,Jun,Tue,Weekday,10,B02764,12
2014-06-24,Jun,Tue,Weekday,11,B02512,28
2014-06-24,Jun,Tue,Weekday,11,B02598,236
2014-06-24,Jun,Tue,Weekday,11,B02617,246
2014-06-24,Jun,Tue,Weekday,11,B02682,209
2014-06-24,Jun,Tue,Weekday,11,B02764,15
2014-06-24,Jun,Tue,Weekday,12,B02512,32
2014-06-24,Jun,Tue,Weekday,12,B02598,262
2014-06-24,Jun,Tue,Weekday,12,B02617,244
2014-06-24,Jun,Tue,Weekday,12,B02682,220
2014-06-24,Jun,Tue,Weekday,12,B02764,7
2014-06-24,Jun,Tue,Weekday,13,B02512,42
2014-06-24,Jun,Tue,Weekday,13,B02598,307
2014-06-24,Jun,Tue,Weekday,13,B02617,254
2014-06-24,Jun,Tue,Weekday,13,B02682,237
2014-06-24,Jun,Tue,Weekday,13,B02764,20
2014-06-24,Jun,Tue,Weekday,14,B02512,49
2014-06-24,Jun,Tue,Weekday,14,B02598,394
2014-06-24,Jun,Tue,Weekday,14,B02617,336
2014-06-24,Jun,Tue,Weekday,14,B02682,289
2014-06-24,Jun,Tue,Weekday,14,B02764,22
2014-06-24,Jun,Tue,Weekday,15,B02512,55
2014-06-24,Jun,Tue,Weekday,15,B02598,503
2014-06-24,Jun,Tue,Weekday,15,B02617,416
2014-06-24,Jun,Tue,Weekday,15,B02682,355
2014-06-24,Jun,Tue,Weekday,15,B02764,17
2014-06-24,Jun,Tue,Weekday,16,B02512,60
2014-06-24,Jun,Tue,Weekday,16,B02598,556
2014-06-24,Jun,Tue,Weekday,16,B02617,486
2014-06-24,Jun,Tue,Weekday,16,B02682,475
2014-06-24,Jun,Tue,Weekday,16,B02764,23
2014-06-24,Jun,Tue,Weekday,17,B02512,76
2014-06-24,Jun,Tue,Weekday,17,B02598,613
2014-06-24,Jun,Tue,Weekday,17,B02617,611
2014-06-24,Jun,Tue,Weekday,17,B02682,498
2014-06-24,Jun,Tue,Weekday,17,B02764,23
2014-06-24,Jun,Tue,Weekday,18,B02512,64
2014-06-24,Jun,Tue,Weekday,18,B02598,466
2014-06-24,Jun,Tue,Weekday,18,B02617,456
2014-06-24,Jun,Tue,Weekday,18,B02682,389
2014-06-24,Jun,Tue,Weekday,18,B02764,17
2014-06-24,Jun,Tue,Weekday,19,B02512,60
2014-06-24,Jun,Tue,Weekday,19,B02598,436
2014-06-24,Jun,Tue,Weekday,19,B02617,391
2014-06-24,Jun,Tue,Weekday,19,B02682,340
2014-06-24,Jun,Tue,Weekday,19,B02764,13
2014-06-24,Jun,Tue,Weekday,20,B02512,59
2014-06-24,Jun,Tue,Weekday,20,B02598,498
2014-06-24,Jun,Tue,Weekday,20,B02617,456
2014-06-24,Jun,Tue,Weekday,20,B02682,413
2014-06-24,Jun,Tue,Weekday,20,B02764,24
2014-06-24,Jun,Tue,Weekday,21,B02512,53
2014-06-24,Jun,Tue,Weekday,21,B02598,486
2014-06-24,Jun,Tue,Weekday,21,B02617,417
2014-06-24,Jun,Tue,Weekday,21,B02682,365
2014-06-24,Jun,Tue,Weekday,21,B02764,23
2014-06-24,Jun,Tue,Weekday,22,B02512,46
2014-06-24,Jun,Tue,Weekday,22,B02598,362
2014-06-24,Jun,Tue,Weekday,22,B02617,306
