Month,Base,Lat_Grid,Lon_Grid,Total_Trips
Sep,B02598,40.9,-73.97,2
Sep,B02598,40.9,-73.96000000000001,1
Sep,B02598,40.9,-73.91,14
Sep,B02598,40.9,-73.9,48
Sep,B02598,40.9,-73.89,1
Sep,B02598,40.9,-73.87,9
Sep,B02598,40.9,-73.86,6
Sep,B02598,40.9,-73.85000000000001,1
Sep,B02598,40.9,-73.84,1
Sep,B02598,40.9,-73.83,1
Sep,B02598,40.9,-73.81,2
Sep,B02598,40.9,-73.8,1
Sep,B02598,40.910000000000004,-74.10000000000001,1
Sep,B02598,40.910000000000004,-74.08,1
Sep,B02598,40.910000000000004,-74.05,4
Sep,B02598,40.910000000000004,-74.03,1
Sep,B02598,40.910000000000004,-73.97,1
Sep,B02598,40.910000000000004,-73.96000000000001,1
Sep,B02598,40.910000000000004,-73.95,1
Sep,B02598,40.910000000000004,-73.91,11
Sep,B02598,40.910000000000004,-73.9,28
Sep,B02598,40.910000000000004,-73.89,2
Sep,B02598,40.910000000000004,-73.88,2
Sep,B02598,40.910000000000004,-73.87,2
Sep,B02598,40.910000000000004,-73.86,3
Sep,B02598,40.910000000000004,-73.85000000000001,5
Sep,B02598,40.910000000000004,-73.84,2
Sep,B02598,40.910000000000004,-73.83,3
Sep,B02598,40.910000000000004,-73.82000000000001,1
Sep,B02598,40.910000000000004,-73.81,3
Sep,B02598,40.910000000000004,-73.8,1
Sep,B02598,40.910000000000004,-73.79,2
Sep,B02598,40.910000000000004,-73.78,14
Sep,B02598,40.910000000000004,-73.77,2
Sep,B02598,40.910000000000004,-73.76,1
Sep,B02598,40.92,-74.09,1
Sep,B02598,40.92,-74.08,1
Sep,B02598,40.92,-73.95,1
Sep,B02598,40.92,-73.9,3
Sep,B02598,40.92,-73.87,1
Sep,B02598,40.92,-73.85000000000001,2
Sep,B02598,40.92,-73.82000000000001,1
Sep,B02598,40.92,-73.81,1
Sep,B02598,40.92,-73.77,1
Sep,B02617,40.58,-74.09,1
Sep,B02617,40.58,-74.01,1
Sep,B02617,40.58,-74,2
Sep,B02617,40.58,-73.99,8
Sep,B02617,40.58,-73.98,10
Sep,B02617,40.58,-73.97,15
Sep,B02617,40.58,-73.96000000000001,20
Sep,B02617,40.58,-73.95,27
Sep,B02617,40.58,-73.94,22
Sep,B02617,40.58,-73.93,9
Sep,B02617,40.58,-73.82000000000001,2
Sep,B02617,40.58,-73.81,1
Sep,B02617,40.59,-74.11,2
Sep,B02617,40.59,-74.10000000000001,1
Sep,B02617,40.59,-74.09,2
Sep,B02617,40.59,-74.08,2
Sep,B02617,40.59,-74.07000000000001,2
Sep,B02617,40.59,-74,7
Sep,B02617,40.59,-73.99,12
Sep,B02617,40.59,-73.98,15
Sep,B02617,40.59,-73.97,28
Sep,B02617,40.59,-73.96000000000001,18
Sep,B02617,40.59,-73.95,50
Sep,B02617,40.59,-73.94,20
Sep,B02617,40.59,-73.93,10
Sep,B02617,40.59,-73.92,1
Sep,B02617,40.59,-73.9,25
Sep,B02617,40.59,-73.82000000000001,4
Sep,B02617,40.59,-73.81,5
Sep,B02617,40.59,-73.8,1
Sep,B02617,40.59,-73.79,2
Sep,B02617,40.59,-73.75,1
Sep,B02617,40.59,-73.73,2
Sep,B02617,40.59,-73.72,3
Sep,B02617,40.59,-73.71000000000001,4
Sep,B02617,40.59,-73.7,1
Sep,B02617,40.6,-74.14,1
Sep,B02617,40.6,-74.13,2
Sep,B02617,40.6,-74.12,1
Sep,B02617,40.6,-74.11,2
Sep,B02617,40.6,-74.10000000000001,3
Sep,B02617,40.6,-74.09,2
Sep,B02617,40.6,-74.07000000000001,4
Sep,B02617,40.6,-74.02,8
Sep,B02617,40.6,-74.01,16
Sep,B02617,40.6,-74,29
Sep,B02617,40.6,-73.99,95
Sep,B02617,40.6,-73.98,14
Sep,B02617,40.6,-73.97,111
Sep,B02617,40.6,-73.96000000000001,29
Sep,B02617,40.6,-73.95,32
Sep,B02617,40.6,-73.94,21
Sep,B02617,40.6,-73.93,5
Sep,B02617,40.6,-73.91,6
Sep,B02617,40.6,-73.75,4
Sep,B02617,40.6,-73.74,1
Sep,B02617,40.61,-74.12,4
Sep,B02617,40.61,-74.10000000000001,1
Sep,B02617,40.61,-74.09,2
Sep,B02617,40.61,-74.08,5
Sep,B02617,40.61,-74.07000000000001,1
Sep,B02617,40.61,-74.06,4
Sep,B02617,40.61,-74.04,10
Sep,B02617,40.61,-74.03,39
Sep,B02617,40.61,-74.02,20
Sep,B02617,40.61,-74.01,30
Sep,B02617,40.61,-74,31
Sep,B02617,40.61,-73.99,24
Sep,B02617,40.61,-73.98,43
Sep,B02617,40.61,-73.97,83
Sep,B02617,40.61,-73.96000000000001,75
Sep,B02617,40.61,-73.95,39
Sep,B02617,40.61,-73.94,21
Sep,B02617,40.61,-73.93,16
Sep,B02617,40.61,-73.92,20
Sep,B02617,40.61,-73.91,8
Sep,B02617,40.61,-73.9,3
Sep,B02617,40.61,-73.82000000000001,2
Sep,B02617,40.61,-73.74,4
Sep,B02617,40.61,-73.73,4
Sep,B02617,40.61,-73.72,1
Sep,B02617,40.61,-73.71000000000001,2
Sep,B02617,40.62,-74.10000000000001,4
Sep,B02617,40.62,-74.09,1
Sep,B02617,40.62,-74.08,3
Sep,B02617,40.62,-74.07000000000001,1
Sep,B02617,40.62,-74.06,2
Sep,B02617,40.62,-74.04,41
Sep,B02617,40.62,-74.03,169
Sep,B02617,40.62,-74.02,85
Sep,B02617,40.62,-74.01,25
Sep,B02617,40.62,-74,28
Sep,B02617,40.62,-73.99,27
Sep,B02617,40.62,-73.98,14
Sep,B02617,40.62,-73.97,79
Sep,B02617,40.62,-73.96000000000001,54
Sep,B02617,40.62,-73.95,50
Sep,B02617,40.62,-73.94,33
Sep,B02617,40.62,-73.93,37
Sep,B02617,40.62,-73.92,22
Sep,B02617,40.62,-73.91,20
Sep,B02617,40.62,-73.9,2
Sep,B02617,40.62,-73.75,2
Sep,B02617,40.62,-73.74,2
Sep,B02617,40.62,-73.73,2
Sep,B02617,40.62,-73.72,4
Sep,B02617,40.62,-73.71000000000001,3
Sep,B02617,40.63,-74.15,2
Sep,B02617,40.63,-74.11,6
Sep,B02617,40.63,-74.10000000000001,2
Sep,B02617,40.63,-74.09,2
Sep,B02617,40.63,-74.08,1
Sep,B02617,40.63,-74.04,23
Sep,B02617,40.63,-74.03,132
Sep,B02617,40.63,-74.02,125
Sep,B02617,40.63,-74.01,60
Sep,B02617,40.63,-74,26
Sep,B02617,40.63,-73.99,16
Sep,B02617,40.63,-73.98,31
Sep,B02617,40.63,-73.97,117
Sep,B02617,40.63,-73.96000000000001,104
Sep,B02617,40.63,-73.95,120
Sep,B02617,40.63,-73.94,41
Sep,B02617,40.63,-73.93,28
Sep,B02617,40.63,-73.92,32
Sep,B02617,40.63,-73.91,13
Sep,B02617,40.63,-73.9,8
Sep,B02617,40.63,-73.89,12
Sep,B02617,40.63,-73.88,1
Sep,B02617,40.63,-73.78,1
Sep,B02617,40.63,-73.74,2
Sep,B02617,40.63,-73.73,2
Sep,B02617,40.63,-73.72,6
Sep,B02617,40.63,-73.71000000000001,4
Sep,B02617,40.63,-73.7,1
Sep,B02617,40.64,-74.15,2
Sep,B02617,40.64,-74.10000000000001,2
Sep,B02617,40.64,-74.09,1
Sep,B02617,40.64,-74.08,6
Sep,B02617,40.64,-74.07000000000001,2
Sep,B02617,40.64,-74.04,9
Sep,B02617,40.64,-74.03,70
Sep,B02617,40.64,-74.02,73
Sep,B02617,40.64,-74.01,36
Sep,B02617,40.64,-74,75
Sep,B02617,40.64,-73.99,40
Sep,B02617,40.64,-73.98,85
Sep,B02617,40.64,-73.97,220
Sep,B02617,40.64,-73.96000000000001,191
Sep,B02617,40.64,-73.95,81
Sep,B02617,40.64,-73.94,34
Sep,B02617,40.64,-73.93,16
Sep,B02617,40.64,-73.92,27
Sep,B02617,40.64,-73.91,30
Sep,B02617,40.64,-73.9,13
Sep,B02617,40.64,-73.89,9
Sep,B02617,40.64,-73.88,5
Sep,B02617,40.64,-73.8,6
Sep,B02617,40.64,-73.79,1176
Sep,B02617,40.64,-73.78,3247
Sep,B02617,40.64,-73.74,5
Sep,B02617,40.64,-73.73,2
Sep,B02617,40.64,-73.72,4
Sep,B02617,40.64,-73.71000000000001,3
Sep,B02617,40.64,-73.7,2
Sep,B02617,40.65,-74.14,2
Sep,B02617,40.65,-74.13,1
Sep,B02617,40.65,-74.09,1
Sep,B02617,40.65,-74.08,2
Sep,B02617,40.65,-74.02,52
Sep,B02617,40.65,-74.01,116
Sep,B02617,40.65,-74,95
Sep,B02617,40.65,-73.99,4
Sep,B02617,40.65,-73.98,164
Sep,B02617,40.65,-73.97,205
Sep,B02617,40.65,-73.96000000000001,360
Sep,B02617,40.65,-73.95,129
Sep,B02617,40.65,-73.94,38
Sep,B02617,40.65,-73.93,22
Sep,B02617,40.65,-73.92,28
Sep,B02617,40.65,-73.91,31
Sep,B02617,40.65,-73.9,15
Sep,B02617,40.65,-73.89,12
Sep,B02617,40.65,-73.88,12
Sep,B02617,40.65,-73.87,6
Sep,B02617,40.65,-73.84,17
Sep,B02617,40.65,-73.81,10
Sep,B02617,40.65,-73.8,21
Sep,B02617,40.65,-73.79,1563
Sep,B02617,40.65,-73.78,2806
Sep,B02617,40.65,-73.77,2
Sep,B02617,40.65,-73.76,1
Sep,B02617,40.65,-73.74,2
Sep,B02617,40.65,-73.73,6
Sep,B02617,40.65,-73.72,2
Sep,B02617,40.65,-73.71000000000001,2
Sep,B02617,40.65,-73.7,4
Sep,B02617,40.660000000000004,-74.13,2
Sep,B02617,40.660000000000004,-74.12,2
Sep,B02617,40.660000000000004,-74.11,1
Sep,B02617,40.660000000000004,-74.10000000000001,1
Sep,B02617,40.660000000000004,-74.09,7
Sep,B02617,40.660000000000004,-74.01,121
Sep,B02617,40.660000000000004,-74,211
Sep,B02617,40.660000000000004,-73.99,466
Sep,B02617,40.660000000000004,-73.98,539
Sep,B02617,40.660000000000004,-73.97,31
Sep,B02617,40.660000000000004,-73.96000000000001,332
Sep,B02617,40.660000000000004,-73.95,243
Sep,B02617,40.660000000000004,-73.94,158
Sep,B02617,40.660000000000004,-73.93,77
Sep,B02617,40.660000000000004,-73.92,53
Sep,B02617,40.660000000000004,-73.91,28
Sep,B02617,40.660000000000004,-73.9,13
Sep,B02617,40.660000000000004,-73.89,23
Sep,B02617,40.660000000000004,-73.88,6
Sep,B02617,40.660000000000004,-73.87,6
Sep,B02617,40.660000000000004,-73.86,2
Sep,B02617,40.660000000000004,-73.85000000000001,8
Sep,B02617,40.660000000000004,-73.84,19
Sep,B02617,40.660000000000004,-73.83,18
Sep,B02617,40.660000000000004,-73.82000000000001,5
Sep,B02617,40.660000000000004,-73.81,15
Sep,B02617,40.660000000000004,-73.8,49
Sep,B02617,40.660000000000004,-73.79,14
Sep,B02617,40.660000000000004,-73.78,1
Sep,B02617,40.660000000000004,-73.77,8
Sep,B02617,40.660000000000004,-73.76,4
Sep,B02617,40.660000000000004,-73.75,4
Sep,B02617,40.660000000000004,-73.74,7
Sep,B02617,40.660000000000004,-73.73,7
Sep,B02617,40.660000000000004,-73.72,9
Sep,B02617,40.660000000000004,-73.71000000000001,1
Sep,B02617,40.660000000000004,-73.7,3
Sep,B02617,40.67,-74.12,6
Sep,B02617,40.67,-74.11,5
Sep,B02617,40.67,-74.10000000000001,8
Sep,B02617,40.67,-74.08,1
Sep,B02617,40.67,-74.02,70
Sep,B02617,40.67,-74.01,283
Sep,B02617,40.67,-74,166
Sep,B02617,40.67,-73.99,785
Sep,B02617,40.67,-73.98,1226
Sep,B02617,40.67,-73.97,552
Sep,B02617,40.67,-73.96000000000001,830
Sep,B02617,40.67,-73.95,454
Sep,B02617,40.67,-73.94,229
Sep,B02617,40.67,-73.93,130
Sep,B02617,40.67,-73.92,74
Sep,B02617,40.67,-73.91,31
Sep,B02617,40.67,-73.9,15
Sep,B02617,40.67,-73.89,17
Sep,B02617,40.67,-73.88,14
Sep,B02617,40.67,-73.87,21
Sep,B02617,40.67,-73.86,12
Sep,B02617,40.67,-73.85000000000001,17
Sep,B02617,40.67,-73.84,20
Sep,B02617,40.67,-73.83,12
Sep,B02617,40.67,-73.82000000000001,12
Sep,B02617,40.67,-73.81,38
Sep,B02617,40.67,-73.8,60
Sep,B02617,40.67,-73.79,27
Sep,B02617,40.67,-73.78,33
Sep,B02617,40.67,-73.77,5
Sep,B02617,40.67,-73.76,8
Sep,B02617,40.67,-73.75,7
Sep,B02617,40.67,-73.74,2
Sep,B02617,40.67,-73.73,6
Sep,B02617,40.67,-73.71000000000001,2
Sep,B02617,40.68,-74.11,4
Sep,B02617,40.68,-74.10000000000001,2
Sep,B02617,40.68,-74.09,4
Sep,B02617,40.68,-74.02,179
Sep,B02617,40.68,-74.01,417
Sep,B02617,40.68,-74,871
Sep,B02617,40.68,-73.99,848
Sep,B02617,40.68,-73.98,1578
Sep,B02617,40.68,-73.97,1149
Sep,B02617,40.68,-73.96000000000001,1229
Sep,B02617,40.68,-73.95,681
Sep,B02617,40.68,-73.94,445
Sep,B02617,40.68,-73.93,298
Sep,B02617,40.68,-73.92,164
Sep,B02617,40.68,-73.91,135
Sep,B02617,40.68,-73.9,41
Sep,B02617,40.68,-73.89,19
Sep,B02617,40.68,-73.88,19
Sep,B02617,40.68,-73.87,24
Sep,B02617,40.68,-73.86,21
Sep,B02617,40.68,-73.85000000000001,25
Sep,B02617,40.68,-73.84,27
Sep,B02617,40.68,-73.83,9
Sep,B02617,40.68,-73.82000000000001,10
Sep,B02617,40.68,-73.81,8
Sep,B02617,40.68,-73.8,15
Sep,B02617,40.68,-73.79,8
Sep,B02617,40.68,-73.78,11
Sep,B02617,40.68,-73.77,8
Sep,B02617,40.68,-73.76,3
Sep,B02617,40.68,-73.75,6
Sep,B02617,40.68,-73.74,6
Sep,B02617,40.68,-73.73,7
Sep,B02617,40.68,-73.71000000000001,1
Sep,B02617,40.69,-74.11,1
Sep,B02617,40.69,-74.10000000000001,1
Sep,B02617,40.69,-74.09,2
Sep,B02617,40.69,-74.07000000000001,7
Sep,B02617,40.69,-74.06,1
Sep,B02617,40.69,-74.02,1
Sep,B02617,40.69,-74.01,1
Sep,B02617,40.69,-74,1117
Sep,B02617,40.69,-73.99,2121
Sep,B02617,40.69,-73.98,1438
Sep,B02617,40.69,-73.97,1473
Sep,B02617,40.69,-73.96000000000001,1064
Sep,B02617,40.69,-73.95,631
Sep,B02617,40.69,-73.94,488
Sep,B02617,40.69,-73.93,380
Sep,B02617,40.69,-73.92,454
Sep,B02617,40.69,-73.91,302
Sep,B02617,40.69,-73.9,16
Sep,B02617,40.69,-73.88,3
Sep,B02617,40.69,-73.87,10
Sep,B02617,40.69,-73.86,17
Sep,B02617,40.69,-73.85000000000001,26
Sep,B02617,40.69,-73.84,7
Sep,B02617,40.69,-73.83,22
Sep,B02617,40.69,-73.82000000000001,23
Sep,B02617,40.69,-73.81,19
Sep,B02617,40.69,-73.8,16
Sep,B02617,40.69,-73.79,5
Sep,B02617,40.69,-73.78,9
Sep,B02617,40.69,-73.77,3
Sep,B02617,40.69,-73.76,7
Sep,B02617,40.69,-73.75,4
Sep,B02617,40.69,-73.74,14
Sep,B02617,40.69,-73.73,1
Sep,B02617,40.69,-73.72,4
Sep,B02617,40.69,-73.71000000000001,4
Sep,B02617,40.7,-74.12,1
Sep,B02617,40.7,-74.10000000000001,4
Sep,B02617,40.7,-74.09,4
Sep,B02617,40.7,-74.08,3
Sep,B02617,40.7,-74.07000000000001,6
Sep,B02617,40.7,-74.06,1
Sep,B02617,40.7,-74.02,114
Sep,B02617,40.7,-74.01,2008
Sep,B02617,40.7,-74,338
Sep,B02617,40.7,-73.99,2029
Sep,B02617,40.7,-73.98,630
Sep,B02617,40.7,-73.97,368
Sep,B02617,40.7,-73.96000000000001,167
Sep,B02617,40.7,-73.95,255
Sep,B02617,40.7,-73.94,460
Sep,B02617,40.7,-73.93,1043
Sep,B02617,40.7,-73.92,599
Sep,B02617,40.7,-73.91,208
Sep,B02617,40.7,-73.9,78
Sep,B02617,40.7,-73.89,30
Sep,B02617,40.7,-73.88,25
Sep,B02617,40.7,-73.87,14
Sep,B02617,40.7,-73.86,14
Sep,B02617,40.7,-73.85000000000001,18
Sep,B02617,40.7,-73.84,14
Sep,B02617,40.7,-73.83,33
Sep,B02617,40.7,-73.82000000000001,31
Sep,B02617,40.7,-73.81,89
Sep,B02617,40.7,-73.8,27
Sep,B02617,40.7,-73.79,1
Sep,B02617,40.7,-73.78,3
Sep,B02617,40.7,-73.77,4
Sep,B02617,40.7,-73.76,6
Sep,B02617,40.7,-73.75,9
Sep,B02617,40.7,-73.74,9
Sep,B02617,40.7,-73.73,4
Sep,B02617,40.7,-73.72,12
Sep,B02617,40.7,-73.71000000000001,5
Sep,B02617,40.71,-74.15,1
Sep,B02617,40.71,-74.11,1
Sep,B02617,40.71,-74.10000000000001,3
Sep,B02617,40.71,-74.09,9
Sep,B02617,40.71,-74.08,3
Sep,B02617,40.71,-74.07000000000001,5
Sep,B02617,40.71,-74.06,26
Sep,B02617,40.71,-74.05,3
Sep,B02617,40.71,-74.04,99
Sep,B02617,40.71,-74.03,27
Sep,B02617,40.71,-74.02,1776
Sep,B02617,40.71,-74.01,8141
Sep,B02617,40.71,-74,1571
Sep,B02617,40.71,-73.99,797
Sep,B02617,40.71,-73.98,356
Sep,B02617,40.71,-73.97,928
Sep,B02617,40.71,-73.96000000000001,2280
Sep,B02617,40.71,-73.95,1827
Sep,B02617,40.71,-73.94,1278
Sep,B02617,40.71,-73.93,428
Sep,B02617,40.71,-73.92,423
Sep,B02617,40.71,-73.91,67
Sep,B02617,40.71,-73.9,55
Sep,B02617,40.71,-73.89,11
Sep,B02617,40.71,-73.88,16
Sep,B02617,40.71,-73.87,22
Sep,B02617,40.71,-73.86,19
Sep,B02617,40.71,-73.85000000000001,46
Sep,B02617,40.71,-73.84,37
Sep,B02617,40.71,-73.83,139
Sep,B02617,40.71,-73.82000000000001,82
Sep,B02617,40.71,-73.81,27
Sep,B02617,40.71,-73.8,47
Sep,B02617,40.71,-73.79,38
Sep,B02617,40.71,-73.78,23
Sep,B02617,40.71,-73.77,9
Sep,B02617,40.71,-73.76,9
Sep,B02617,40.71,-73.75,7
Sep,B02617,40.71,-73.74,7
Sep,B02617,40.71,-73.73,2
Sep,B02617,40.71,-73.72,8
Sep,B02617,40.71,-73.71000000000001,2
Sep,B02617,40.72,-74.14,3
Sep,B02617,40.72,-74.13,1
Sep,B02617,40.72,-74.10000000000001,1
Sep,B02617,40.72,-74.09,19
Sep,B02617,40.72,-74.08,20
Sep,B02617,40.72,-74.07000000000001,30
Sep,B02617,40.72,-74.06,36
Sep,B02617,40.72,-74.05,134
Sep,B02617,40.72,-74.04,285
Sep,B02617,40.72,-74.03,136
Sep,B02617,40.72,-74.02,740
Sep,B02617,40.72,-74.01,8761
Sep,B02617,40.72,-74,13243
Sep,B02617,40.72,-73.99,9606
Sep,B02617,40.72,-73.98,3276
Sep,B02617,40.72,-73.97,114
Sep,B02617,40.72,-73.96000000000001,3919
Sep,B02617,40.72,-73.95,1814
Sep,B02617,40.72,-73.94,873
Sep,B02617,40.72,-73.93,10
Sep,B02617,40.72,-73.92,7
Sep,B02617,40.72,-73.91,35
Sep,B02617,40.72,-73.9,42
Sep,B02617,40.72,-73.89,16
Sep,B02617,40.72,-73.88,27
Sep,B02617,40.72,-73.87,33
Sep,B02617,40.72,-73.86,66
Sep,B02617,40.72,-73.85000000000001,178
Sep,B02617,40.72,-73.84,208
Sep,B02617,40.72,-73.83,29
Sep,B02617,40.72,-73.82000000000001,43
Sep,B02617,40.72,-73.81,49
Sep,B02617,40.72,-73.8,82
Sep,B02617,40.72,-73.79,43
Sep,B02617,40.72,-73.78,13
Sep,B02617,40.72,-73.77,3
Sep,B02617,40.72,-73.76,4
Sep,B02617,40.72,-73.75,6
Sep,B02617,40.72,-73.74,10
Sep,B02617,40.72,-73.73,6
Sep,B02617,40.72,-73.72,5
Sep,B02617,40.72,-73.71000000000001,1
Sep,B02617,40.72,-73.7,3
Sep,B02617,40.730000000000004,-74.15,1
Sep,B02617,40.730000000000004,-74.14,2
Sep,B02617,40.730000000000004,-74.13,1
Sep,B02617,40.730000000000004,-74.11,2
Sep,B02617,40.730000000000004,-74.10000000000001,1
Sep,B02617,40.730000000000004,-74.09,1
Sep,B02617,40.730000000000004,-74.08,15
Sep,B02617,40.730000000000004,-74.07000000000001,61
Sep,B02617,40.730000000000004,-74.06,68
Sep,B02617,40.730000000000004,-74.05,95
Sep,B02617,40.730000000000004,-74.04,162
Sep,B02617,40.730000000000004,-74.03,124
Sep,B02617,40.730000000000004,-74.01,5704
Sep,B02617,40.730000000000004,-74,12869
Sep,B02617,40.730000000000004,-73.99,11951
Sep,B02617,40.730000000000004,-73.98,5943
Sep,B02617,40.730000000000004,-73.97,204
Sep,B02617,40.730000000000004,-73.96000000000001,1038
Sep,B02617,40.730000000000004,-73.95,874
Sep,B02617,40.730000000000004,-73.94,382
Sep,B02617,40.730000000000004,-73.93,3
Sep,B02617,40.730000000000004,-73.92,15
Sep,B02617,40.730000000000004,-73.91,22
Sep,B02617,40.730000000000004,-73.9,45
Sep,B02617,40.730000000000004,-73.89,25
Sep,B02617,40.730000000000004,-73.88,42
Sep,B02617,40.730000000000004,-73.87,74
Sep,B02617,40.730000000000004,-73.86,148
Sep,B02617,40.730000000000004,-73.85000000000001,139
Sep,B02617,40.730000000000004,-73.84,9
Sep,B02617,40.730000000000004,-73.83,20
Sep,B02617,40.730000000000004,-73.82000000000001,41
Sep,B02617,40.730000000000004,-73.81,42
Sep,B02617,40.730000000000004,-73.8,16
Sep,B02617,40.730000000000004,-73.79,26
Sep,B02617,40.730000000000004,-73.78,14
Sep,B02617,40.730000000000004,-73.77,4
Sep,B02617,40.730000000000004,-73.76,3
Sep,B02617,40.730000000000004,-73.75,4
Sep,B02617,40.730000000000004,-73.74,9
Sep,B02617,40.730000000000004,-73.73,7
Sep,B02617,40.730000000000004,-73.72,10
Sep,B02617,40.730000000000004,-73.71000000000001,8
Sep,B02617,40.730000000000004,-73.7,2
Sep,B02617,40.74,-74.15,1
Sep,B02617,40.74,-74.13,1
Sep,B02617,40.74,-74.12,2
Sep,B02617,40.74,-74.08,3
Sep,B02617,40.74,-74.07000000000001,25
Sep,B02617,40.74,-74.06,32
Sep,B02617,40.74,-74.05,67
Sep,B02617,40.74,-74.04,325
Sep,B02617,40.74,-74.03,608
Sep,B02617,40.74,-74.01,7911
Sep,B02617,40.74,-74,11133
Sep,B02617,40.74,-73.99,15328
Sep,B02617,40.74,-73.98,7275
Sep,B02617,40.74,-73.97,1232
Sep,B02617,40.74,-73.96000000000001,479
Sep,B02617,40.74,-73.95,478
Sep,B02617,40.74,-73.94,165
Sep,B02617,40.74,-73.93,210
Sep,B02617,40.74,-73.92,351
Sep,B02617,40.74,-73.91,63
Sep,B02617,40.74,-73.9,77
Sep,B02617,40.74,-73.89,91
Sep,B02617,40.74,-73.88,84
Sep,B02617,40.74,-73.87,51
Sep,B02617,40.74,-73.86,71
Sep,B02617,40.74,-73.85000000000001,47
Sep,B02617,40.74,-73.84,360
Sep,B02617,40.74,-73.83,27
Sep,B02617,40.74,-73.82000000000001,20
Sep,B02617,40.74,-73.81,26
Sep,B02617,40.74,-73.8,9
Sep,B02617,40.74,-73.79,13
Sep,B02617,40.74,-73.78,10
Sep,B02617,40.74,-73.77,3
Sep,B02617,40.74,-73.76,9
Sep,B02617,40.74,-73.75,9
Sep,B02617,40.74,-73.74,2
Sep,B02617,40.74,-73.72,9
Sep,B02617,40.74,-73.71000000000001,10
Sep,B02617,40.74,-73.7,1
Sep,B02617,40.75,-74.15,2
Sep,B02617,40.75,-74.06,5
Sep,B02617,40.75,-74.05,28
Sep,B02617,40.75,-74.04,103
Sep,B02617,40.75,-74.03,478
Sep,B02617,40.75,-74.02,67
Sep,B02617,40.75,-74.01,2871
Sep,B02617,40.75,-74,6048
Sep,B02617,40.75,-73.99,14784
Sep,B02617,40.75,-73.98,12605
Sep,B02617,40.75,-73.97,5699
Sep,B02617,40.75,-73.96000000000001,644
Sep,B02617,40.75,-73.95,509
Sep,B02617,40.75,-73.94,779
Sep,B02617,40.75,-73.93,233
Sep,B02617,40.75,-73.92,187
Sep,B02617,40.75,-73.91,162
Sep,B02617,40.75,-73.9,105
Sep,B02617,40.75,-73.89,198
Sep,B02617,40.75,-73.88,120
Sep,B02617,40.75,-73.87,34
Sep,B02617,40.75,-73.86,48
Sep,B02617,40.75,-73.85000000000001,452
Sep,B02617,40.75,-73.84,74
Sep,B02617,40.75,-73.83,45
Sep,B02617,40.75,-73.82000000000001,32
Sep,B02617,40.75,-73.81,4
Sep,B02617,40.75,-73.8,6
Sep,B02617,40.75,-73.79,7
Sep,B02617,40.75,-73.78,3
Sep,B02617,40.75,-73.77,5
Sep,B02617,40.75,-73.76,10
Sep,B02617,40.75,-73.75,6
Sep,B02617,40.75,-73.74,3
Sep,B02617,40.75,-73.73,2
Sep,B02617,40.75,-73.72,21
Sep,B02617,40.75,-73.71000000000001,19
Sep,B02617,40.75,-73.7,3
Sep,B02617,40.76,-74.08,15
Sep,B02617,40.76,-74.07000000000001,4
Sep,B02617,40.76,-74.06,1
Sep,B02617,40.76,-74.05,6
Sep,B02617,40.76,-74.04,10
Sep,B02617,40.76,-74.03,60
Sep,B02617,40.76,-74.02,56
Sep,B02617,40.76,-74.01,7
Sep,B02617,40.76,-74,4621
Sep,B02617,40.76,-73.99,9547
Sep,B02617,40.76,-73.98,16243
Sep,B02617,40.76,-73.97,16034
Sep,B02617,40.76,-73.96000000000001,3517
Sep,B02617,40.76,-73.95,289
Sep,B02617,40.76,-73.94,87
Sep,B02617,40.76,-73.93,387
Sep,B02617,40.76,-73.92,619
Sep,B02617,40.76,-73.91,289
Sep,B02617,40.76,-73.9,66
Sep,B02617,40.76,-73.89,63
Sep,B02617,40.76,-73.88,47
Sep,B02617,40.76,-73.87,23
Sep,B02617,40.76,-73.86,36
Sep,B02617,40.76,-73.85000000000001,18
Sep,B02617,40.76,-73.84,85
Sep,B02617,40.76,-73.83,225
Sep,B02617,40.76,-73.82000000000001,26
Sep,B02617,40.76,-73.81,22
Sep,B02617,40.76,-73.8,15
Sep,B02617,40.76,-73.79,16
Sep,B02617,40.76,-73.78,14
Sep,B02617,40.76,-73.77,44
Sep,B02617,40.76,-73.76,15
Sep,B02617,40.76,-73.75,4
Sep,B02617,40.76,-73.74,2
Sep,B02617,40.76,-73.73,5
Sep,B02617,40.76,-73.72,3
Sep,B02617,40.76,-73.71000000000001,7
Sep,B02617,40.76,-73.7,5
Sep,B02617,40.77,-74.14,1
Sep,B02617,40.77,-74.08,1
Sep,B02617,40.77,-74.06,4
Sep,B02617,40.77,-74.05,1
Sep,B02617,40.77,-74.04,16
Sep,B02617,40.77,-74.03,28
Sep,B02617,40.77,-74.02,36
Sep,B02617,40.77,-74.01,7
Sep,B02617,40.77,-74,219
Sep,B02617,40.77,-73.99,3818
Sep,B02617,40.77,-73.98,6707
Sep,B02617,40.77,-73.97,3064
Sep,B02617,40.77,-73.96000000000001,7161
Sep,B02617,40.77,-73.95,3902
Sep,B02617,40.77,-73.94,116
Sep,B02617,40.77,-73.93,286
Sep,B02617,40.77,-73.92,575
Sep,B02617,40.77,-73.91,350
Sep,B02617,40.77,-73.9,126
Sep,B02617,40.77,-73.89,855
Sep,B02617,40.77,-73.88,200
Sep,B02617,40.77,-73.87,5135
Sep,B02617,40.77,-73.86,2009
Sep,B02617,40.77,-73.85000000000001,1
Sep,B02617,40.77,-73.84,15
