Lat,Lon,Total_Trips,Cluster_ID,Neighborhood_Trips,Is_Core,X_Km,Y_Km,Cluster_Total_Trips,Cluster_Share,Center_Lat,Center_Lon
40.69,-73.88,41,0,1566,FALSE,8.42374992207067,-6.671704814012227,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.69,-73.87,120,0,1689,FALSE,9.266124914276897,-6.671704814012227,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.69,-73.86,261,0,1900,FALSE,10.108499906484322,-6.671704814012227,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.69,-73.85,240,0,1992,FALSE,10.950874898691747,-6.671704814012227,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.69,-73.84,118,0,2169,FALSE,11.793249890897977,-6.671704814012227,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.69,-73.83,273,0,2272,FALSE,12.635624883105404,-6.671704814012227,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.69,-73.82,235,0,2866,FALSE,13.477999875312829,-6.671704814012227,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.69,-73.81,176,0,2689,FALSE,14.320374867519059,-6.671704814012227,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.69,-73.8,138,0,2154,FALSE,15.162749859726485,-6.671704814012227,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.69,-73.79,51,0,1116,FALSE,16.00512485193271,-6.671704814012227,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.69,-73.78,65,0,684,FALSE,16.84749984414014,-6.671704814012227,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.69,-73.77,57,0,712,FALSE,17.689874836347567,-6.671704814012227,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.69,-73.76,75,0,707,FALSE,18.532249828553795,-6.671704814012227,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.69,-73.75,66,0,748,FALSE,19.374624820761223,-6.671704814012227,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.69,-73.74,128,0,675,FALSE,20.216999812968645,-6.671704814012227,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.69,-73.73,47,0,619,FALSE,21.059374805174876,-6.671704814012227,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.69,-73.72,33,0,412,FALSE,21.9017497973823,-6.671704814012227,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.69,-73.71,42,0,300,FALSE,22.744124789589726,-6.671704814012227,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.69,-73.7,9,0,112,FALSE,23.586499781795954,-6.671704814012227,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.7,-74.15,1,0,20,FALSE,-14.320374867519059,-5.559754011676328,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.7,-74.14,3,0,23,FALSE,-13.477999875311632,-5.559754011676328,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.7,-74.13,3,0,18,FALSE,-12.635624883104207,-5.559754011676328,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.7,-74.12,5,0,64,FALSE,-11.793249890897977,-5.559754011676328,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.7,-74.1,43,0,425,FALSE,-10.108499906483125,-5.559754011676328,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.7,-74.09,72,0,489,FALSE,-9.266124914276897,-5.559754011676328,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.7,-74.08,33,0,589,FALSE,-8.42374992206947,-5.559754011676328,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.7,-74.07,104,0,677,FALSE,-7.581374929862044,-5.559754011676328,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.7,-74.06,17,0,596,FALSE,-6.738999937655816,-5.559754011676328,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.7,-74.05,11,0,1895,FALSE,-5.896624945448391,-5.559754011676328,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.7,-74.02,1405,1,151655,TRUE,-3.3694999688273097,-5.559754011676328,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.7,-74.01,25275,1,187622,TRUE,-2.5271249766210806,-5.559754011676328,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.7,-74,3746,1,225586,TRUE,-1.6847499844136549,-5.559754011676328,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.7,-73.99,25466,1,124923,TRUE,-0.8423749922062288,-5.559754011676328,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.7,-73.98,7962,1,122012,TRUE,0,-5.559754011676328,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.7,-73.97,4436,1,103070,TRUE,0.842374992207426,-5.559754011676328,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.7,-73.96,2499,1,105685,TRUE,1.684749984414852,-5.559754011676328,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.7,-73.95,3062,1,96926,TRUE,2.5271249766210806,-5.559754011676328,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.7,-73.94,5348,1,75460,TRUE,3.369499968828506,-5.559754011676328,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.7,-73.93,11404,1,59279,TRUE,4.211874961034735,-5.559754011676328,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.7,-73.92,5693,1,40928,TRUE,5.054249953242161,-5.559754011676328,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.7,-73.91,2375,1,22872,TRUE,5.896624945449588,-5.559754011676328,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.7,-73.9,969,1,8741,FALSE,6.738999937655816,-5.559754011676328,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.7,-73.89,352,0,2976,FALSE,7.581374929863243,-5.559754011676328,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.7,-73.88,198,0,1650,FALSE,8.42374992207067,-5.559754011676328,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.7,-73.87,208,0,1834,FALSE,9.266124914276897,-5.559754011676328,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.7,-73.86,163,0,2165,FALSE,10.108499906484322,-5.559754011676328,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.7,-73.85,161,0,2306,FALSE,10.950874898691747,-5.559754011676328,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.7,-73.84,299,0,3559,FALSE,11.793249890897977,-5.559754011676328,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.7,-73.83,473,0,3929,FALSE,12.635624883105404,-5.559754011676328,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.7,-73.82,320,0,4519,FALSE,13.477999875312829,-5.559754011676328,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.7,-73.81,965,0,3386,FALSE,14.320374867519059,-5.559754011676328,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.7,-73.8,307,0,2715,FALSE,15.162749859726485,-5.559754011676328,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.7,-73.79,46,0,1835,FALSE,16.00512485193271,-5.559754011676328,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.7,-73.78,86,0,1241,FALSE,16.84749984414014,-5.559754011676328,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.7,-73.77,97,0,933,FALSE,17.689874836347567,-5.559754011676328,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.7,-73.76,79,0,714,FALSE,18.532249828553795,-5.559754011676328,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.7,-73.75,99,0,769,FALSE,19.374624820761223,-5.559754011676328,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.7,-73.74,94,0,732,FALSE,20.216999812968645,-5.559754011676328,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.7,-73.73,50,0,824,FALSE,21.059374805174876,-5.559754011676328,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.7,-73.72,127,0,626,FALSE,21.9017497973823,-5.559754011676328,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.7,-73.71,23,0,476,FALSE,22.744124789589726,-5.559754011676328,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.7,-73.7,5,0,132,FALSE,23.586499781795954,-5.559754011676328,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.71,-74.15,9,0,28,FALSE,-14.320374867519059,-4.447803209341221,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.71,-74.14,4,0,36,FALSE,-13.477999875311632,-4.447803209341221,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.71,-74.11,18,0,138,FALSE,-10.950874898690552,-4.447803209341221,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.71,-74.1,47,0,468,FALSE,-10.108499906483125,-4.447803209341221,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.71,-74.09,124,0,736,FALSE,-9.266124914276897,-4.447803209341221,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.71,-74.08,79,0,1073,FALSE,-8.42374992206947,-4.447803209341221,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.71,-74.07,76,0,1380,FALSE,-7.581374929862044,-4.447803209341221,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.71,-74.06,293,0,2726,FALSE,-6.738999937655816,-4.447803209341221,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.71,-74.05,28,0,7347,FALSE,-5.896624945448391,-4.447803209341221,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.71,-74.04,1542,1,8663,FALSE,-5.054249953242161,-4.447803209341221,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.71,-74.03,312,1,39363,TRUE,-4.211874961034735,-4.447803209341221,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.71,-74.02,21038,1,271142,TRUE,-3.3694999688273097,-4.447803209341221,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.71,-74.01,103603,1,460181,TRUE,-2.5271249766210806,-4.447803209341221,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.71,-74,19618,1,574679,TRUE,-1.6847499844136549,-4.447803209341221,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.71,-73.99,9760,1,388624,TRUE,-0.8423749922062288,-4.447803209341221,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.71,-73.98,3897,1,214954,TRUE,0,-4.447803209341221,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.71,-73.97,11310,1,143084,TRUE,0.842374992207426,-4.447803209341221,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.71,-73.96,26599,1,136337,TRUE,1.684749984414852,-4.447803209341221,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.71,-73.95,20167,1,147681,TRUE,2.5271249766210806,-4.447803209341221,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.71,-73.94,13837,1,89097,TRUE,3.369499968828506,-4.447803209341221,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.71,-73.93,4779,1,55481,TRUE,4.211874961034735,-4.447803209341221,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.71,-73.92,4681,1,30375,TRUE,5.054249953242161,-4.447803209341221,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.71,-73.91,843,1,16054,FALSE,5.896624945449588,-4.447803209341221,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.71,-73.9,669,1,6469,FALSE,6.738999937655816,-4.447803209341221,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.71,-73.89,168,0,3751,FALSE,7.581374929863243,-4.447803209341221,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.71,-73.88,254,0,2604,FALSE,8.42374992207067,-4.447803209341221,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.71,-73.87,292,0,2834,FALSE,9.266124914276897,-4.447803209341221,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.71,-73.86,297,0,4169,FALSE,10.108499906484322,-4.447803209341221,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.71,-73.85,423,0,5795,FALSE,10.950874898691747,-4.447803209341221,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.71,-73.84,344,0,6712,FALSE,11.793249890897977,-4.447803209341221,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.71,-73.83,1228,0,5807,FALSE,12.635624883105404,-4.447803209341221,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.71,-73.82,639,0,4885,FALSE,13.477999875312829,-4.447803209341221,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.71,-73.81,210,0,4291,FALSE,14.320374867519059,-4.447803209341221,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.71,-73.8,396,0,3854,FALSE,15.162749859726485,-4.447803209341221,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.71,-73.79,426,0,2841,FALSE,16.00512485193271,-4.447803209341221,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.71,-73.78,320,0,1698,FALSE,16.84749984414014,-4.447803209341221,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.71,-73.77,93,0,1063,FALSE,17.689874836347567,-4.447803209341221,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.71,-73.76,61,0,756,FALSE,18.532249828553795,-4.447803209341221,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.71,-73.75,87,0,812,FALSE,19.374624820761223,-4.447803209341221,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.71,-73.74,80,0,819,FALSE,20.216999812968645,-4.447803209341221,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.71,-73.73,81,0,879,FALSE,21.059374805174876,-4.447803209341221,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.71,-73.72,184,0,683,FALSE,21.9017497973823,-4.447803209341221,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.71,-73.71,39,0,540,FALSE,22.744124789589726,-4.447803209341221,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.71,-73.7,14,0,188,FALSE,23.586499781795954,-4.447803209341221,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.72,-74.15,6,0,68,FALSE,-14.320374867519059,-3.3358524070061133,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.72,-74.14,5,0,81,FALSE,-13.477999875311632,-3.3358524070061133,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.72,-74.13,5,0,64,FALSE,-12.635624883104207,-3.3358524070061133,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.72,-74.1,25,0,370,FALSE,-10.108499906483125,-3.3358524070061133,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.72,-74.09,139,0,698,FALSE,-9.266124914276897,-3.3358524070061133,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.72,-74.08,174,0,1339,FALSE,-8.42374992206947,-3.3358524070061133,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.72,-74.07,272,0,2320,FALSE,-7.581374929862044,-3.3358524070061133,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.72,-74.06,332,0,4694,FALSE,-6.738999937655816,-3.3358524070061133,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.72,-74.05,1593,1,11105,FALSE,-5.896624945448391,-3.3358524070061133,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.72,-74.04,3531,1,13158,FALSE,-5.054249953242161,-3.3358524070061133,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.72,-74.03,1646,1,41361,TRUE,-4.211874961034735,-3.3358524070061133,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.72,-74.02,9889,1,317688,TRUE,-3.3694999688273097,-3.3358524070061133,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.72,-74.01,107974,1,660199,TRUE,-2.5271249766210806,-3.3358524070061133,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.72,-74,167633,1,892398,TRUE,-1.6847499844136549,-3.3358524070061133,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.72,-73.99,111604,1,722922,TRUE,-0.8423749922062288,-3.3358524070061133,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.72,-73.98,38938,1,392503,TRUE,0,-3.3358524070061133,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.72,-73.97,1581,1,213090,TRUE,0.842374992207426,-3.3358524070061133,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.72,-73.96,45862,1,150111,TRUE,1.684749984414852,-3.3358524070061133,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.72,-73.95,20821,1,161759,TRUE,2.5271249766210806,-3.3358524070061133,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.72,-73.94,9486,1,83090,TRUE,3.369499968828506,-3.3358524070061133,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.72,-73.93,193,1,36993,TRUE,4.211874961034735,-3.3358524070061133,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.72,-73.92,60,1,11429,FALSE,5.054249953242161,-3.3358524070061133,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.72,-73.91,347,1,8021,FALSE,5.896624945449588,-3.3358524070061133,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.72,-73.9,417,0,3991,FALSE,6.738999937655816,-3.3358524070061133,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.72,-73.89,329,0,3516,FALSE,7.581374929863243,-3.3358524070061133,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.72,-73.88,395,0,3408,FALSE,8.42374992207067,-3.3358524070061133,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.72,-73.87,408,0,4914,FALSE,9.266124914276897,-3.3358524070061133,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.72,-73.86,619,0,7247,FALSE,10.108499906484322,-3.3358524070061133,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.72,-73.85,1598,0,8037,FALSE,10.950874898691747,-3.3358524070061133,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.72,-73.84,1891,0,7361,FALSE,11.793249890897977,-3.3358524070061133,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.72,-73.83,295,0,5306,FALSE,12.635624883105404,-3.3358524070061133,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.72,-73.82,318,0,4035,FALSE,13.477999875312829,-3.3358524070061133,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.72,-73.81,437,0,3581,FALSE,14.320374867519059,-3.3358524070061133,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.72,-73.8,699,0,3368,FALSE,15.162749859726485,-3.3358524070061133,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.72,-73.79,368,0,2973,FALSE,16.00512485193271,-3.3358524070061133,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.72,-73.78,193,0,1921,FALSE,16.84749984414014,-3.3358524070061133,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.72,-73.77,69,0,1027,FALSE,17.689874836347567,-3.3358524070061133,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.72,-73.76,65,0,633,FALSE,18.532249828553795,-3.3358524070061133,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.72,-73.75,106,0,753,FALSE,19.374624820761223,-3.3358524070061133,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.72,-73.74,141,0,809,FALSE,20.216999812968645,-3.3358524070061133,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.72,-73.73,81,0,843,FALSE,21.059374805174876,-3.3358524070061133,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.72,-73.72,41,0,687,FALSE,21.9017497973823,-3.3358524070061133,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.72,-73.71,57,0,573,FALSE,22.744124789589726,-3.3358524070061133,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.72,-73.7,50,0,278,FALSE,23.586499781795954,-3.3358524070061133,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.73,-74.15,10,0,61,FALSE,-14.320374867519059,-2.2239016046710054,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.73,-74.14,34,0,75,FALSE,-13.477999875311632,-2.2239016046710054,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.73,-74.13,8,0,72,FALSE,-12.635624883104207,-2.2239016046710054,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.73,-74.12,8,0,39,FALSE,-11.793249890897977,-2.2239016046710054,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.73,-74.11,7,0,56,FALSE,-10.950874898690552,-2.2239016046710054,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.73,-74.1,6,0,187,FALSE,-10.108499906483125,-2.2239016046710054,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.73,-74.09,4,0,480,FALSE,-9.266124914276897,-2.2239016046710054,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.73,-74.08,100,0,1283,FALSE,-8.42374992206947,-2.2239016046710054,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.73,-74.07,371,0,2400,FALSE,-7.581374929862044,-2.2239016046710054,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.73,-74.06,623,0,5378,FALSE,-6.738999937655816,-2.2239016046710054,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.73,-74.05,1106,1,13273,FALSE,-5.896624945448391,-2.2239016046710054,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.73,-74.04,2057,1,21095,TRUE,-5.054249953242161,-2.2239016046710054,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.73,-74.03,1343,1,27711,TRUE,-4.211874961034735,-2.2239016046710054,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.73,-74.02,3,1,299902,TRUE,-3.3694999688273097,-2.2239016046710054,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.73,-74.01,71880,1,752792,TRUE,-2.5271249766210806,-2.2239016046710054,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.73,-74,158561,1,1188782,TRUE,-1.6847499844136549,-2.2239016046710054,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.73,-73.99,141765,1,1101649,TRUE,-0.8423749922062288,-2.2239016046710054,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.73,-73.98,71146,1,659520,TRUE,0,-2.2239016046710054,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.73,-73.97,2502,1,276172,TRUE,0.842374992207426,-2.2239016046710054,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.73,-73.96,11255,1,117992,TRUE,1.684749984414852,-2.2239016046710054,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.73,-73.95,10014,1,112821,TRUE,2.5271249766210806,-2.2239016046710054,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.73,-73.94,3718,1,52780,TRUE,3.369499968828506,-2.2239016046710054,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.73,-73.93,75,1,20655,TRUE,4.211874961034735,-2.2239016046710054,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.73,-73.92,164,1,7319,FALSE,5.054249953242161,-2.2239016046710054,4125187,92.43855523631153,40.7409730661907,-73.98207363205596
40.73,-73.91,287,0,6610,FALSE,5.896624945449588,-2.2239016046710054,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.73,-73.9,553,0,4496,FALSE,6.738999937655816,-2.2239016046710054,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.73,-73.89,378,0,4820,FALSE,7.581374929863243,-2.2239016046710054,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.73,-73.88,353,0,4880,FALSE,8.42374992207067,-2.2239016046710054,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.73,-73.87,831,0,6225,FALSE,9.266124914276897,-2.2239016046710054,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.73,-73.86,1465,0,8011,FALSE,10.108499906484322,-2.2239016046710054,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.73,-73.85,1314,0,9928,FALSE,10.950874898691747,-2.2239016046710054,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.73,-73.84,86,0,8045,FALSE,11.793249890897977,-2.2239016046710054,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.73,-73.83,182,0,5478,FALSE,12.635624883105404,-2.2239016046710054,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.73,-73.82,323,0,2774,FALSE,13.477999875312829,-2.2239016046710054,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.73,-73.81,403,0,2898,FALSE,14.320374867519059,-2.2239016046710054,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.73,-73.8,156,0,2799,FALSE,15.162749859726485,-2.2239016046710054,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.73,-73.79,273,0,2283,FALSE,16.00512485193271,-2.2239016046710054,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.73,-73.78,142,0,1452,FALSE,16.84749984414014,-2.2239016046710054,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.73,-73.77,37,0,881,FALSE,17.689874836347567,-2.2239016046710054,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.73,-73.76,47,0,609,FALSE,18.532249828553795,-2.2239016046710054,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.73,-73.75,68,0,750,FALSE,19.374624820761223,-2.2239016046710054,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.73,-73.74,98,0,711,FALSE,20.216999812968645,-2.2239016046710054,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.73,-73.73,67,0,628,FALSE,21.059374805174876,-2.2239016046710054,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.73,-73.72,70,0,549,FALSE,21.9017497973823,-2.2239016046710054,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.73,-73.71,67,0,499,FALSE,22.744124789589726,-2.2239016046710054,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.73,-73.7,51,0,309,FALSE,23.586499781795954,-2.2239016046710054,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.74,-74.15,3,0,73,FALSE,-14.320374867519059,-1.111950802335108,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.74,-74.14,3,0,82,FALSE,-13.477999875311632,-1.111950802335108,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.74,-74.13,1,0,84,FALSE,-12.635624883104207,-1.111950802335108,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.74,-74.12,8,0,42,FALSE,-11.793249890897977,-1.111950802335108,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.74,-74.11,2,0,39,FALSE,-10.950874898690552,-1.111950802335108,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.74,-74.09,4,0,142,FALSE,-9.266124914276897,-1.111950802335108,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.74,-74.08,28,0,698,FALSE,-8.42374992206947,-1.111950802335108,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.74,-74.07,191,0,1704,FALSE,-7.581374929862044,-1.111950802335108,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
40.74,-74.06,309,0,3491,FALSE,-6.738999937655816,-1.111950802335108,133098,2.9825040234158093,40.73026732182302,-73.90160761243595
